scene,button,path,active,canvasX,canvasY,width,height,graphic,persistentCalls
"Assets/Scenes/Ziyou.unity","Button 4","Canvas/RawImage 1/RawImage/Button 4",true,-91.17,185.08,41.41,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/Ziyou.unity","Button 25","Canvas/RawImage 1/RawImage/RawImage 6/Button 25",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 28","Canvas/RawImage 1/RawImage/RawImage 6/Button 28",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 14","Canvas/RawImage 1/RawImage/RawImage 5/Button 14",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 13","Canvas/RawImage 1/RawImage/Button 13",true,-207.29,187.8,30.25,40.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/Ziyou.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 5/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 4/Button 1",false,152.88,-176.4,57.11,23.03,"UISprite","Ziyou.GoNextScene"
"Assets/Scenes/Ziyou.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 7/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 7","Canvas/RawImage 1/RawImage/RawImage 7/Button 7",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 7/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","124","Canvas/RawImage 1/RawImage/RawImage 4/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/Ziyou.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 5/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","Ziyou.GoNextScene"
"Assets/Scenes/Ziyou.unity","Button 11","Canvas/RawImage 1/RawImage/Button 11",true,243.95,187.99,25.2,29.26,"UISprite","Kaiqi.Click"
"Assets/Scenes/Ziyou.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 5/Button 5",false,224.67,-189.98,65.56,32.61,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","124","Canvas/RawImage 1/RawImage/RawImage 6/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/Ziyou.unity","Button 8","Canvas/RawImage 1/RawImage/Button 8",true,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 7/Button 4",false,6.39,39.41,25.52,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 5/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 2/Button 1",false,153.82,-176.67,57.23,22.17,"UISprite","Ziyou.GoNextScene"
"Assets/Scenes/Ziyou.unity","Button 7","Canvas/RawImage 1/RawImage/Button 7",true,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 15","Canvas/RawImage 1/RawImage/Button 15",true,209.12,130.1,33.49,18.47,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/Ziyou.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 1/Button 3",false,157.97,168.46,47.14,23.64,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 7/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 16","Canvas/RawImage 1/RawImage/Button 16",true,173.7,130.1,32.95,18.47,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 12","Canvas/RawImage 1/RawImage/Button 12",true,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 6/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","123","Canvas/RawImage 1/RawImage/RawImage 1/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/Ziyou.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 7/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 7/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/Ziyou.unity","Button00","Canvas/RawImage 1/RawImage/Button00",true,169.4,187.99,25.12,29.26,"UISprite","Zhu.GoNextScene"
"Assets/Scenes/Ziyou.unity","123","Canvas/RawImage 1/RawImage/RawImage 5/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/Ziyou.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 9/RawImage/Button 1",false,-43.55,-107.72,59.1,24.89,"UISprite","OGD.GoNextScene;AudioSource.Play"
"Assets/Scenes/Ziyou.unity","124","Canvas/RawImage 1/RawImage/RawImage 7/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/Ziyou.unity","Button112","Canvas/RawImage 1/RawImage/RawImage 10/Button112",false,202.69,198.09,28.38,24.7,"UISprite","AudioSource.Play;guanbi.Click"
"Assets/Scenes/Ziyou.unity","Button 5","Canvas/RawImage 1/RawImage/Button 5",true,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 1/Button 4",false,158,142.69,47.14,23.33,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 7/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button","Canvas/RawImage 1/RawImage/RawImage 9/RawImage/Button",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/Ziyou.unity","Button 24","Canvas/RawImage 1/RawImage/RawImage 6/Button 24",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Ziyou.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 5/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button111","Canvas/RawImage 1/RawImage/RawImage 9/Button111",false,-179.94,194.68,64.16,34.66,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button111","Canvas/RawImage 1/RawImage/RawImage 9/Button111",false,1.58,-87.96,63.92,29.98,"UISprite","DHM.OnButton;AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button222","Canvas/RawImage 1/RawImage/RawImage 10/Button222",false,-115.82,195.18,62.74,33.66,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 14","Canvas/RawImage 1/RawImage/Button 14",true,243.95,130.1,33.77,18.47,"UISprite","Shenghua.GoNextScene"
"Assets/Scenes/TianTi.unity","123","Canvas/RawImage 1/RawImage/123",true,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 6/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 26","Canvas/RawImage 1/RawImage/RawImage 6/Button 26",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 6","Canvas/RawImage 1/RawImage/RawImage 11/Button 6",false,-137.12,50.38,149.8,21.7,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 8/Button 2",false,-137.12,145.81,149.8,20.92,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","124","Canvas/RawImage 1/RawImage/RawImage 4/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 12/Button 3",false,-137.12,121.79,149.8,19.89,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi.unity","124","Canvas/RawImage 1/RawImage/RawImage 8/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 2/Button 2",false,93.32,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 1/Button 2",false,92.39,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","124","Canvas/RawImage 1/RawImage/RawImage 6/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 11","Canvas/RawImage 1/RawImage/RawImage 6/Button 11",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 8/Button 5",false,-137.12,74.79,149.8,19.89,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 7/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 7/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 14/Button 2",false,-137.12,145.78,149.8,20.59,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 5/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 17","Canvas/RawImage 1/RawImage/Button 17",true,83.28,65.85,99.64,40.12,"UISprite","Tian1.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 6","Canvas/RawImage 1/RawImage/RawImage 6/Button 6",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 12/Button 4",false,-137.12,98.29,149.8,19.88,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 6/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 5/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 6","Canvas/RawImage 1/RawImage/RawImage 13/Button 6",false,-137.12,50.38,149.8,21.7,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 7/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 12/Button 5",false,-137.12,74.34,149.8,20.5,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button","Canvas/RawImage 1/RawImage/RawImage 9/RawImage/Button",false,1.5,-1.16,549.7,467.47,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 8","Canvas/RawImage 1/RawImage/RawImage 7/Button 8",false,121.77,39.41,25.43,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 6","Canvas/RawImage 1/RawImage/Button 6",true,14.2,185.08,42.02,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 9/RawImage/Button 2",false,55.24,-107.54,58.21,24.84,"UISprite","AudioSource.Play;guanbi.Click"
"Assets/Scenes/TianTi.unity","124","Canvas/RawImage 1/RawImage/RawImage 12/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 13/Button 4",false,-137.12,98.29,149.8,19.88,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","124","Canvas/RawImage 1/RawImage/RawImage 2/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 9/RawImage/Button 1",false,-43.55,-107.54,59.02,24.84,"UISprite","OGD.GoNextScene;AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 3/Button 1",false,181.59,178.36,25.74,21.71,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 18","Canvas/RawImage 1/RawImage/RawImage 7/Button 18",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 6/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi.unity","128","Canvas/RawImage 1/RawImage/RawImage 9/128",false,1.5,-1.16,549.7,467.47,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 6","Canvas/RawImage 1/RawImage/RawImage 12/Button 6",false,-137.12,50.38,149.8,21.7,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 14/Button 1",false,201.81,179.85,27.56,21,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 5/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 11/Button 5",false,-137.12,74.79,149.8,19.89,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 9","Canvas/RawImage 1/RawImage/Button 9",true,65.09,185.08,42.19,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 6/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 27","Canvas/RawImage 1/RawImage/RawImage 6/Button 27",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 7/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 18","Canvas/RawImage 1/RawImage/RawImage 5/Button 18",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 7/Button 1",false,169.33,187.39,24.46,29.8,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 11/Button 3",false,-137.12,122.24,149.8,22.47,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 5/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/Button 3",true,-153.36,185.25,63.73,35.5,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi.unity","124","Canvas/RawImage 1/RawImage/RawImage 13/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 5/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 13/Button 1",false,201.81,179.85,27.56,21,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 5/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 2/Button 3",false,32.27,-176.67,56.68,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 5/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 1/Button 1",false,152.9,-176.63,57.23,22.17,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 14/Button 3",false,-137.12,121.79,149.8,19.89,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 7/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 6/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 14/Button 5",false,-137.12,74.79,149.8,19.89,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 4","Canvas/RawImage 1/RawImage/Button 4",true,-91.17,185.08,41.41,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 25","Canvas/RawImage 1/RawImage/RawImage 6/Button 25",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 28","Canvas/RawImage 1/RawImage/RawImage 6/Button 28",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 14/Button 4",false,-137.12,98.29,149.8,19.88,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 14","Canvas/RawImage 1/RawImage/RawImage 5/Button 14",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 13","Canvas/RawImage 1/RawImage/Button 13",true,-207.29,187.8,30.25,40.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 19","Canvas/RawImage 1/RawImage/Button 19",true,251.71,-45.93,18.08,71.53,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 5/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 4/Button 1",false,152.88,-176.4,57.11,23.03,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 7/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","128","Canvas/RawImage 1/RawImage/RawImage 10/128",false,1.5,-1.16,549.7,467.47,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 7","Canvas/RawImage 1/RawImage/RawImage 7/Button 7",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 7/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 5/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","123","Canvas/RawImage 1/RawImage/RawImage 7/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 8/Button 3",false,-137.12,121.79,149.8,19.89,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 11","Canvas/RawImage 1/RawImage/Button 11",true,243.95,187.99,25.2,29.26,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 5/Button 5",false,224.67,-189.98,65.56,32.61,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 13/Button 2",false,-137.12,145.81,149.8,20.92,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 8","Canvas/RawImage 1/RawImage/Button 8",true,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 7/Button 4",false,6.39,39.41,25.52,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 5/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","123","Canvas/RawImage 1/RawImage/RawImage 14/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 13/Button 5",false,-137.12,74.79,149.8,19.89,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi.unity","123","Canvas/RawImage 1/RawImage/RawImage 3/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 2/Button 1",false,153.82,-176.67,57.23,22.17,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 18","Canvas/RawImage 1/RawImage/Button 18",true,-28.63,-45.93,20.59,71.53,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 7","Canvas/RawImage 1/RawImage/Button 7",true,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button112","Canvas/RawImage 1/RawImage/RawImage 10/Button112",false,202.35,197.68,28.34,24.65,"UISprite","AudioSource.Play;guanbi.Click"
"Assets/Scenes/TianTi.unity","Button 15","Canvas/RawImage 1/RawImage/Button 15",true,209.12,130.1,33.49,18.47,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 1/Button 3",false,157.97,168.46,47.14,23.64,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 7/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 16","Canvas/RawImage 1/RawImage/Button 16",true,173.7,130.1,32.95,18.47,"UISprite","Ziyou.GoNextScene"
"Assets/Scenes/TianTi.unity","Button 12","Canvas/RawImage 1/RawImage/Button 12",true,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 6/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 7/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 12/Button 1",false,201.81,179.85,27.56,21,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi.unity","123","Canvas/RawImage 1/RawImage/RawImage 1/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
